Date,Fight Link,Event Link,Fight Number,Round,Fighter 1,Fighter 2,Fighter 1 Link,Fighter 2 Link,Fighter 1 TD,Fighter 2 TD,Fighter 1 Sub Att,Fighter 2 Sub Att,Fighter 1 Rev,Fighter 2 Rev,Fighter 1 Ctrl,Fighter 2 Ctrl,Fighter 1 KD,Fighter 2 KD,Fighter 1 Total SS,Fighter 2 Total SS,Fighter 1 Head SS,Fighter 2 Head SS,Fighter 1 Body SS,Fighter 2 Body SS,Fighter 1 Leg SS,Fighter 2 Leg SS,Fighter 1 Distance SS,Fighter 2 Distance SS,Fighter 1 Clinch SS,Fighter 2 Clinch SS,Fighter 1 Ground SS,Fighter 2 Ground SS
2005-10-07,http://ufcstats.com/fight-details/fea1931b041cc5ff,http://ufcstats.com/event-details/271fe91f4ba9d2c5,2,2,Marcio Cruz,Keigo Kunihara,http://ufcstats.com/fighter-details/6aa1cbc1466e9a0b,http://ufcstats.com/fighter-details/782a2a17d3e38fdf,0 of 0,0 of 1,1,1,0,0,0:27,0:14,0,0,3 of 6,0 of 2,0 of 3,0 of 2,1 of 1,0 of 0,2 of 2,0 of 0,2 of 5,0 of 2,1 of 1,0 of 0,0 of 0,0 of 0
2005-10-07,http://ufcstats.com/fight-details/2aa175f3ebffcdf2,http://ufcstats.com/event-details/271fe91f4ba9d2c5,1,1,Alessio Sakara,Ron Faircloth,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac,http://ufcstats.com/fighter-details/453ee00c3e1ae9dd,0 of 0,0 of 0,0,0,0,0,4:16,0:00,1,0,46 of 78,1 of 4,44 of 76,0 of 2,2 of 2,1 of 1,0 of 0,0 of 1,9 of 16,1 of 3,4 of 6,0 of 1,33 of 56,0 of 0
2005-10-07,http://ufcstats.com/fight-details/2aa175f3ebffcdf2,http://ufcstats.com/event-details/271fe91f4ba9d2c5,1,2,Alessio Sakara,Ron Faircloth,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac,http://ufcstats.com/fighter-details/453ee00c3e1ae9dd,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,0 of 2,1 of 1,0 of 1,0 of 0,0 of 1,0 of 0,0 of 0,1 of 1,0 of 2,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0
2005-10-03,http://ufcstats.com/fight-details/5521b9bb8f220993,http://ufcstats.com/event-details/efaf544314bb5c2e,7,1,David Loiseau,Evan Tanner,http://ufcstats.com/fighter-details/22e47b53e4ceb27c,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,0 of 0,2 of 2,0,2,1,0,0:10,4:03,0,0,4 of 8,8 of 14,4 of 8,3 of 9,0 of 0,4 of 4,0 of 0,1 of 1,0 of 4,1 of 4,0 of 0,1 of 1,4 of 4,6 of 9
2005-10-03,http://ufcstats.com/fight-details/5521b9bb8f220993,http://ufcstats.com/event-details/efaf544314bb5c2e,7,2,David Loiseau,Evan Tanner,http://ufcstats.com/fighter-details/22e47b53e4ceb27c,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,0 of 0,1 of 2,0,0,1,0,0:38,1:57,0,0,9 of 26,7 of 10,9 of 26,0 of 2,0 of 0,4 of 5,0 of 0,3 of 3,1 of 17,4 of 7,1 of 1,1 of 1,7 of 8,2 of 2
2005-10-03,http://ufcstats.com/fight-details/0731a4519d64df6d,http://ufcstats.com/event-details/efaf544314bb5c2e,6,1,Chris Leben,Edwin DeWees,http://ufcstats.com/fighter-details/d43a048a880efdff,http://ufcstats.com/fighter-details/75bbd2206a15319f,0 of 0,1 of 1,1,2,0,0,1:52,1:07,0,0,5 of 7,5 of 7,3 of 5,1 of 2,2 of 2,2 of 3,0 of 0,2 of 2,1 of 1,3 of 3,1 of 2,2 of 4,3 of 4,0 of 0
2005-10-03,http://ufcstats.com/fight-details/6ddabf12abd6fe25,http://ufcstats.com/event-details/efaf544314bb5c2e,5,1,Brandon Vera,Fabiano Scherner,http://ufcstats.com/fighter-details/fa315e6c77eee106,http://ufcstats.com/fighter-details/0bc7e61d204f2137,0 of 1,1 of 2,0,0,0,0,2:56,1:14,0,0,11 of 15,6 of 11,0 of 3,4 of 8,6 of 6,1 of 1,5 of 6,1 of 2,2 of 5,1 of 5,8 of 8,1 of 1,1 of 2,4 of 5
2005-10-03,http://ufcstats.com/fight-details/6ddabf12abd6fe25,http://ufcstats.com/event-details/efaf544314bb5c2e,5,2,Brandon Vera,Fabiano Scherner,http://ufcstats.com/fighter-details/fa315e6c77eee106,http://ufcstats.com/fighter-details/0bc7e61d204f2137,0 of 0,0 of 0,0,0,0,0,0:27,0:02,2,0,17 of 26,4 of 21,4 of 9,3 of 16,7 of 10,0 of 1,6 of 7,1 of 4,10 of 17,4 of 20,7 of 9,0 of 1,0 of 0,0 of 0
2005-10-03,http://ufcstats.com/fight-details/f5cb6cbb09ee8a16,http://ufcstats.com/event-details/efaf544314bb5c2e,4,1,Drew Fickett,Josh Koscheck,http://ufcstats.com/fighter-details/d814f5192e58fb2f,http://ufcstats.com/fighter-details/dd37fd509af89f15,0 of 0,1 of 1,0,0,0,0,0:00,4:43,0,0,0 of 9,4 of 7,0 of 8,4 of 7,0 of 1,0 of 0,0 of 0,0 of 0,0 of 9,2 of 2,0 of 0,0 of 0,0 of 0,2 of 5
2005-10-03,http://ufcstats.com/fight-details/f5cb6cbb09ee8a16,http://ufcstats.com/event-details/efaf544314bb5c2e,4,2,Drew Fickett,Josh Koscheck,http://ufcstats.com/fighter-details/d814f5192e58fb2f,http://ufcstats.com/fighter-details/dd37fd509af89f15,0 of 0,3 of 3,2,0,0,0,0:04,4:12,0,0,1 of 1,1 of 2,1 of 1,1 of 2,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,1 of 2
2005-10-03,http://ufcstats.com/fight-details/f5cb6cbb09ee8a16,http://ufcstats.com/event-details/efaf544314bb5c2e,4,3,Drew Fickett,Josh Koscheck,http://ufcstats.com/fighter-details/d814f5192e58fb2f,http://ufcstats.com/fighter-details/dd37fd509af89f15,0 of 0,2 of 2,1,0,0,0,0:12,3:36,1,0,4 of 7,3 of 7,2 of 4,3 of 7,0 of 0,0 of 0,2 of 3,0 of 0,3 of 6,0 of 4,1 of 1,0 of 0,0 of 0,3 of 3
2005-10-03,http://ufcstats.com/fight-details/926091425f88d038,http://ufcstats.com/event-details/efaf544314bb5c2e,3,1,Spencer Fisher,Thiago Alves,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,1 of 1,1 of 1,2,0,0,0,0:20,3:42,0,0,6 of 19,6 of 25,4 of 15,5 of 22,2 of 3,0 of 0,0 of 1,1 of 3,5 of 17,2 of 8,0 of 1,0 of 2,1 of 1,4 of 15
2005-10-03,http://ufcstats.com/fight-details/926091425f88d038,http://ufcstats.com/event-details/efaf544314bb5c2e,3,2,Spencer Fisher,Thiago Alves,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,0 of 1,2 of 2,1,0,0,0,0:55,2:49,0,0,7 of 17,13 of 28,5 of 13,7 of 22,1 of 3,5 of 5,1 of 1,1 of 1,4 of 10,2 of 8,3 of 7,6 of 7,0 of 0,5 of 13
2005-10-03,http://ufcstats.com/fight-details/5f2240d94375f907,http://ufcstats.com/event-details/efaf544314bb5c2e,2,1,Jon Fitch,Brock Larson,http://ufcstats.com/fighter-details/6f018c039b4d5d80,http://ufcstats.com/fighter-details/5eedbf1e9601be35,1 of 1,0 of 1,1,1,0,0,3:20,1:11,0,0,9 of 15,11 of 12,7 of 13,0 of 0,2 of 2,2 of 2,0 of 0,9 of 10,0 of 0,0 of 0,2 of 5,11 of 12,7 of 10,0 of 0
2005-10-03,http://ufcstats.com/fight-details/5f2240d94375f907,http://ufcstats.com/event-details/efaf544314bb5c2e,2,2,Jon Fitch,Brock Larson,http://ufcstats.com/fighter-details/6f018c039b4d5d80,http://ufcstats.com/fighter-details/5eedbf1e9601be35,2 of 2,0 of 0,0,1,0,0,3:52,0:19,0,0,6 of 12,1 of 2,3 of 9,1 of 2,1 of 1,0 of 0,2 of 2,0 of 0,1 of 3,1 of 2,2 of 2,0 of 0,3 of 7,0 of 0
2005-10-03,http://ufcstats.com/fight-details/5f2240d94375f907,http://ufcstats.com/event-details/efaf544314bb5c2e,2,3,Jon Fitch,Brock Larson,http://ufcstats.com/fighter-details/6f018c039b4d5d80,http://ufcstats.com/fighter-details/5eedbf1e9601be35,2 of 4,1 of 3,1,1,0,0,2:56,1:26,0,0,10 of 22,2 of 6,9 of 20,0 of 4,1 of 1,0 of 0,0 of 1,2 of 2,4 of 10,0 of 4,0 of 0,2 of 2,6 of 12,0 of 0
2005-10-03,http://ufcstats.com/fight-details/c25a97523bf56e49,http://ufcstats.com/event-details/efaf544314bb5c2e,1,1,Jonathan Goulet,Jay Hieron,http://ufcstats.com/fighter-details/fb1538b46877a695,http://ufcstats.com/fighter-details/5bb0a618ad03ac64,0 of 0,5 of 5,1,2,1,0,0:06,3:04,0,0,5 of 23,8 of 20,3 of 20,4 of 16,1 of 2,3 of 3,1 of 1,1 of 1,3 of 17,4 of 11,2 of 6,1 of 2,0 of 0,3 of 7
2005-10-03,http://ufcstats.com/fight-details/c25a97523bf56e49,http://ufcstats.com/event-details/efaf544314bb5c2e,1,2,Jonathan Goulet,Jay Hieron,http://ufcstats.com/fighter-details/fb1538b46877a695,http://ufcstats.com/fighter-details/5bb0a618ad03ac64,0 of 0,3 of 4,0,1,2,0,0:33,3:42,0,0,7 of 14,1 of 4,3 of 10,1 of 4,2 of 2,0 of 0,2 of 2,0 of 0,3 of 8,0 of 2,4 of 4,0 of 0,0 of 2,1 of 2
2005-10-03,http://ufcstats.com/fight-details/c25a97523bf56e49,http://ufcstats.com/event-details/efaf544314bb5c2e,1,3,Jonathan Goulet,Jay Hieron,http://ufcstats.com/fighter-details/fb1538b46877a695,http://ufcstats.com/fighter-details/5bb0a618ad03ac64,0 of 0,1 of 3,0,0,0,0,0:00,0:33,0,0,2 of 5,1 of 2,1 of 3,0 of 1,0 of 0,0 of 0,1 of 2,1 of 1,1 of 4,1 of 2,1 of 1,0 of 0,0 of 0,0 of 0
2005-08-20,http://ufcstats.com/fight-details/5a3fcd3d3a1e1c38,http://ufcstats.com/event-details/669a3cb6e394f515,8,1,Chuck Liddell,Jeremy Horn,http://ufcstats.com/fighter-details/a390eb8a9b2df298,http://ufcstats.com/fighter-details/8d26912cd2aeb366,0 of 0,0 of 3,0,0,0,0,0:39,0:00,1,0,30 of 90,10 of 32,27 of 87,8 of 30,1 of 1,0 of 0,2 of 2,2 of 2,23 of 72,10 of 32,0 of 0,0 of 0,7 of 18,0 of 0
2005-08-20,http://ufcstats.com/fight-details/5a3fcd3d3a1e1c38,http://ufcstats.com/event-details/669a3cb6e394f515,8,2,Chuck Liddell,Jeremy Horn,http://ufcstats.com/fighter-details/a390eb8a9b2df298,http://ufcstats.com/fighter-details/8d26912cd2aeb366,0 of 0,0 of 5,0,0,0,0,0:32,0:03,1,0,14 of 38,8 of 23,14 of 38,5 of 19,0 of 0,2 of 2,0 of 0,1 of 2,10 of 28,8 of 23,0 of 0,0 of 0,4 of 10,0 of 0
2005-08-20,http://ufcstats.com/fight-details/5a3fcd3d3a1e1c38,http://ufcstats.com/event-details/669a3cb6e394f515,8,3,Chuck Liddell,Jeremy Horn,http://ufcstats.com/fighter-details/a390eb8a9b2df298,http://ufcstats.com/fighter-details/8d26912cd2aeb366,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,9 of 39,9 of 22,7 of 37,3 of 15,1 of 1,1 of 1,1 of 1,5 of 6,9 of 39,9 of 22,0 of 0,0 of 0,0 of 0,0 of 0
2005-08-20,http://ufcstats.com/fight-details/5a3fcd3d3a1e1c38,http://ufcstats.com/event-details/669a3cb6e394f515,8,4,Chuck Liddell,Jeremy Horn,http://ufcstats.com/fighter-details/a390eb8a9b2df298,http://ufcstats.com/fighter-details/8d26912cd2aeb366,0 of 0,0 of 0,0,0,0,0,0:05,0:00,0,0,11 of 24,4 of 10,10 of 23,3 of 9,0 of 0,0 of 0,1 of 1,1 of 1,11 of 24,4 of 10,0 of 0,0 of 0,0 of 0,0 of 0
2005-08-20,http://ufcstats.com/fight-details/8a380b11aaf82c49,http://ufcstats.com/event-details/669a3cb6e394f515,7,1,Tim Sylvia,Tra Telligman,http://ufcstats.com/fighter-details/2a542ee8a8b83559,http://ufcstats.com/fighter-details/1dab0d1d81dd06db,0 of 0,0 of 0,0,0,0,0,0:01,0:00,1,0,31 of 69,13 of 40,22 of 59,9 of 36,2 of 2,1 of 1,7 of 8,3 of 3,28 of 65,13 of 40,3 of 4,0 of 0,0 of 0,0 of 0
2005-08-20,http://ufcstats.com/fight-details/093ef5ab2081cf65,http://ufcstats.com/event-details/669a3cb6e394f515,6,1,Randy Couture,Mike van Arsdale,http://ufcstats.com/fighter-details/0aa92558424ced9e,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9,1 of 1,1 of 4,1,0,0,0,3:20,0:49,0,0,14 of 24,3 of 16,6 of 16,3 of 16,8 of 8,0 of 0,0 of 0,0 of 0,1 of 4,1 of 9,4 of 5,2 of 7,9 of 15,0 of 0
2005-08-20,http://ufcstats.com/fight-details/093ef5ab2081cf65,http://ufcstats.com/event-details/669a3cb6e394f515,6,2,Randy Couture,Mike van Arsdale,http://ufcstats.com/fighter-details/0aa92558424ced9e,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9,2 of 4,0 of 5,1,0,0,0,3:19,0:20,0,0,13 of 20,4 of 15,4 of 11,3 of 14,8 of 8,0 of 0,1 of 1,1 of 1,2 of 9,3 of 14,1 of 1,1 of 1,10 of 10,0 of 0
2005-08-20,http://ufcstats.com/fight-details/093ef5ab2081cf65,http://ufcstats.com/event-details/669a3cb6e394f515,6,3,Randy Couture,Mike van Arsdale,http://ufcstats.com/fighter-details/0aa92558424ced9e,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9,1 of 1,0 of 0,1,0,0,0,0:28,0:00,0,0,0 of 2,1 of 9,0 of 2,1 of 9,0 of 0,0 of 0,0 of 0,0 of 0,0 of 2,1 of 9,0 of 0,0 of 0,0 of 0,0 of 0
2005-08-20,http://ufcstats.com/fight-details/d250a9d1c602e266,http://ufcstats.com/event-details/669a3cb6e394f515,5,1,Diego Sanchez,Brian Gassaway,http://ufcstats.com/fighter-details/82e7929bf6c2b689,http://ufcstats.com/fighter-details/e4770d5ed44a3970,2 of 5,0 of 0,1,0,0,0,3:51,0:21,0,0,19 of 34,1 of 4,19 of 34,0 of 3,0 of 0,0 of 0,0 of 0,1 of 1,1 of 4,0 of 2,0 of 0,1 of 2,18 of 30,0 of 0
2005-08-20,http://ufcstats.com/fight-details/d250a9d1c602e266,http://ufcstats.com/event-details/669a3cb6e394f515,5,2,Diego Sanchez,Brian Gassaway,http://ufcstats.com/fighter-details/82e7929bf6c2b689,http://ufcstats.com/fighter-details/e4770d5ed44a3970,1 of 1,0 of 0,0,0,0,0,1:25,0:02,0,0,16 of 30,2 of 2,16 of 30,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,0 of 2,2 of 2,0 of 0,0 of 0,16 of 28,0 of 0
2005-08-20,http://ufcstats.com/fight-details/beaa6ae419b8c8c6,http://ufcstats.com/event-details/669a3cb6e394f515,4,1,Georges St-Pierre,Frank Trigg,http://ufcstats.com/fighter-details/6506c1d34da9c013,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d,1 of 1,0 of 1,2,0,0,0,3:38,0:00,0,0,25 of 32,1 of 3,25 of 32,1 of 2,0 of 0,0 of 1,0 of 0,0 of 0,4 of 6,1 of 3,0 of 0,0 of 0,21 of 26,0 of 0
2005-08-20,http://ufcstats.com/fight-details/adc0b9c6afe76c23,http://ufcstats.com/event-details/669a3cb6e394f515,3,1,Matt Lindland,Joe Doerksen,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,http://ufcstats.com/fighter-details/dbaaf42313af90fa,2 of 2,1 of 2,0,1,0,0,3:40,0:52,0,0,8 of 18,2 of 5,7 of 17,1 of 4,1 of 1,1 of 1,0 of 0,0 of 0,2 of 4,0 of 2,1 of 2,2 of 3,5 of 12,0 of 0
2005-08-20,http://ufcstats.com/fight-details/adc0b9c6afe76c23,http://ufcstats.com/event-details/669a3cb6e394f515,3,2,Matt Lindland,Joe Doerksen,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,http://ufcstats.com/fighter-details/dbaaf42313af90fa,0 of 0,1 of 1,3,0,1,0,4:06,0:21,0,0,6 of 13,5 of 6,3 of 10,3 of 4,3 of 3,1 of 1,0 of 0,1 of 1,2 of 3,3 of 4,0 of 0,2 of 2,4 of 10,0 of 0
2005-08-20,http://ufcstats.com/fight-details/adc0b9c6afe76c23,http://ufcstats.com/event-details/669a3cb6e394f515,3,3,Matt Lindland,Joe Doerksen,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,http://ufcstats.com/fighter-details/dbaaf42313af90fa,2 of 2,0 of 2,1,0,0,0,4:18,0:10,0,0,5 of 12,1 of 4,4 of 11,0 of 3,1 of 1,1 of 1,0 of 0,0 of 0,1 of 3,1 of 3,0 of 0,0 of 1,4 of 9,0 of 0
2005-08-20,http://ufcstats.com/fight-details/ee69302c232e0909,http://ufcstats.com/event-details/669a3cb6e394f515,2,1,Trevor Prangley,Travis Lutter,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad,http://ufcstats.com/fighter-details/622f015c81a9b13a,3 of 3,0 of 3,0,0,0,0,3:26,0:31,0,0,31 of 40,4 of 8,9 of 17,3 of 6,3 of 4,1 of 2,19 of 19,0 of 0,4 of 9,3 of 6,25 of 27,1 of 2,2 of 4,0 of 0
2005-08-20,http://ufcstats.com/fight-details/ee69302c232e0909,http://ufcstats.com/event-details/669a3cb6e394f515,2,2,Trevor Prangley,Travis Lutter,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad,http://ufcstats.com/fighter-details/622f015c81a9b13a,1 of 2,0 of 2,0,0,0,0,3:02,1:06,0,0,15 of 18,5 of 9,5 of 8,1 of 5,7 of 7,4 of 4,3 of 3,0 of 0,1 of 3,1 of 5,11 of 11,4 of 4,3 of 4,0 of 0
2005-08-20,http://ufcstats.com/fight-details/ee69302c232e0909,http://ufcstats.com/event-details/669a3cb6e394f515,2,3,Trevor Prangley,Travis Lutter,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad,http://ufcstats.com/fighter-details/622f015c81a9b13a,1 of 1,0 of 2,0,0,0,0,4:23,0:03,0,0,8 of 12,0 of 2,7 of 11,0 of 2,1 of 1,0 of 0,0 of 0,0 of 0,1 of 2,0 of 2,0 of 0,0 of 0,7 of 10,0 of 0
2005-08-20,http://ufcstats.com/fight-details/42957e04417af1d8,http://ufcstats.com/event-details/669a3cb6e394f515,1,1,James Irvin,Terry Martin,http://ufcstats.com/fighter-details/a7f4d0902bb64092,http://ufcstats.com/fighter-details/6a92caba39b64752,0 of 0,2 of 4,0,0,0,0,0:00,4:46,0,0,5 of 6,12 of 13,2 of 3,8 of 9,1 of 1,4 of 4,2 of 2,0 of 0,3 of 4,0 of 0,2 of 2,3 of 3,0 of 0,9 of 10
2005-08-20,http://ufcstats.com/fight-details/42957e04417af1d8,http://ufcstats.com/event-details/669a3cb6e394f515,1,2,James Irvin,Terry Martin,http://ufcstats.com/fighter-details/a7f4d0902bb64092,http://ufcstats.com/fighter-details/6a92caba39b64752,0 of 0,0 of 0,0,0,0,0,0:04,0:00,1,0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
2005-08-06,http://ufcstats.com/fight-details/fd2f0f36b1eb5f83,http://ufcstats.com/event-details/3f24c96753dbd9f9,8,1,Nate Marquardt,Ivan Salaverry,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fighter-details/394f55ebca199124,1 of 1,0 of 0,0,0,0,0,0:41,0:00,0,0,9 of 19,12 of 26,1 of 9,0 of 9,0 of 1,4 of 6,8 of 9,8 of 11,9 of 19,12 of 25,0 of 0,0 of 0,0 of 0,0 of 1
2005-08-06,http://ufcstats.com/fight-details/fd2f0f36b1eb5f83,http://ufcstats.com/event-details/3f24c96753dbd9f9,8,2,Nate Marquardt,Ivan Salaverry,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fighter-details/394f55ebca199124,1 of 1,0 of 1,0,0,0,0,2:56,0:00,0,0,4 of 20,4 of 17,3 of 19,1 of 11,0 of 0,1 of 2,1 of 1,2 of 4,2 of 15,4 of 17,0 of 0,0 of 0,2 of 5,0 of 0
2005-08-06,http://ufcstats.com/fight-details/fd2f0f36b1eb5f83,http://ufcstats.com/event-details/3f24c96753dbd9f9,8,3,Nate Marquardt,Ivan Salaverry,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fighter-details/394f55ebca199124,0 of 0,0 of 2,2,0,0,0,1:24,0:09,0,0,8 of 24,7 of 23,3 of 15,1 of 14,1 of 1,1 of 1,4 of 8,5 of 8,2 of 15,6 of 21,3 of 3,1 of 2,3 of 6,0 of 0
2005-08-06,http://ufcstats.com/fight-details/389b7ca84b333c4c,http://ufcstats.com/event-details/3f24c96753dbd9f9,7,1,Chris Leben,Patrick Cote,http://ufcstats.com/fighter-details/d43a048a880efdff,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,0 of 2,0 of 0,0,0,0,0,2:18,1:00,0,0,8 of 22,11 of 26,7 of 20,7 of 21,1 of 2,2 of 3,0 of 0,2 of 2,3 of 11,3 of 13,5 of 11,8 of 13,0 of 0,0 of 0
2005-08-06,http://ufcstats.com/fight-details/389b7ca84b333c4c,http://ufcstats.com/event-details/3f24c96753dbd9f9,7,2,Chris Leben,Patrick Cote,http://ufcstats.com/fighter-details/d43a048a880efdff,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,1 of 2,1 of 1,0,0,0,0,2:35,1:02,0,0,11 of 24,11 of 26,6 of 18,10 of 25,3 of 3,0 of 0,2 of 3,1 of 1,3 of 7,5 of 11,6 of 12,3 of 9,2 of 5,3 of 6
2005-08-06,http://ufcstats.com/fight-details/389b7ca84b333c4c,http://ufcstats.com/event-details/3f24c96753dbd9f9,7,3,Chris Leben,Patrick Cote,http://ufcstats.com/fighter-details/d43a048a880efdff,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,0 of 1,0 of 1,0,0,0,0,4:15,0:00,0,0,7 of 17,4 of 11,4 of 13,1 of 5,0 of 0,2 of 4,3 of 4,1 of 2,3 of 6,0 of 4,1 of 4,4 of 7,3 of 7,0 of 0
2005-08-06,http://ufcstats.com/fight-details/994739f676c2105f,http://ufcstats.com/event-details/3f24c96753dbd9f9,6,1,Stephan Bonnar,Sam Hoger,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb,http://ufcstats.com/fighter-details/84a067c46306a737,1 of 1,0 of 0,0,1,0,0,4:39,0:00,0,0,13 of 37,1 of 2,13 of 37,0 of 1,0 of 0,1 of 1,0 of 0,0 of 0,0 of 3,1 of 1,5 of 10,0 of 1,8 of 24,0 of 0
2005-08-06,http://ufcstats.com/fight-details/994739f676c2105f,http://ufcstats.com/event-details/3f24c96753dbd9f9,6,2,Stephan Bonnar,Sam Hoger,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb,http://ufcstats.com/fighter-details/84a067c46306a737,1 of 2,1 of 1,1,0,1,1,1:09,2:07,0,0,16 of 31,9 of 18,13 of 28,8 of 17,1 of 1,1 of 1,2 of 2,0 of 0,4 of 9,4 of 9,4 of 8,3 of 5,8 of 14,2 of 4
2005-08-06,http://ufcstats.com/fight-details/994739f676c2105f,http://ufcstats.com/event-details/3f24c96753dbd9f9,6,3,Stephan Bonnar,Sam Hoger,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb,http://ufcstats.com/fighter-details/84a067c46306a737,1 of 4,0 of 0,0,1,0,0,3:59,0:00,0,0,14 of 23,1 of 9,13 of 21,1 of 8,1 of 2,0 of 0,0 of 0,0 of 1,4 of 10,1 of 8,0 of 0,0 of 1,10 of 13,0 of 0
2005-08-06,http://ufcstats.com/fight-details/bf1525f9761a116e,http://ufcstats.com/event-details/3f24c96753dbd9f9,5,1,Nate Quarry,Pete Sell,http://ufcstats.com/fighter-details/52cae54377b433b7,http://ufcstats.com/fighter-details/0359313549d230a1,0 of 0,0 of 0,0,0,0,0,0:01,0:00,1,0,3 of 8,2 of 12,2 of 7,1 of 10,0 of 0,1 of 2,1 of 1,0 of 0,2 of 7,2 of 12,0 of 0,0 of 0,1 of 1,0 of 0
2005-08-06,http://ufcstats.com/fight-details/44e4a1caae180261,http://ufcstats.com/event-details/3f24c96753dbd9f9,4,1,Josh Koscheck,Pete Spratt,http://ufcstats.com/fighter-details/dd37fd509af89f15,http://ufcstats.com/fighter-details/c3ea8deeba00462b,1 of 3,0 of 0,1,0,0,0,1:30,0:00,0,0,0 of 2,0 of 2,0 of 1,0 of 2,0 of 0,0 of 0,0 of 1,0 of 0,0 of 2,0 of 2,0 of 0,0 of 0,0 of 0,0 of 0
2005-08-06,http://ufcstats.com/fight-details/b2f604f2332cd8af,http://ufcstats.com/event-details/3f24c96753dbd9f9,3,1,Mike Swick,Gideon Ray,http://ufcstats.com/fighter-details/9fe85152f351e737,http://ufcstats.com/fighter-details/ea3ef6206c7907d5,0 of 0,0 of 0,0,0,0,0,0:03,0:00,1,0,7 of 10,1 of 3,6 of 9,0 of 2,0 of 0,0 of 0,1 of 1,1 of 1,4 of 6,1 of 3,0 of 0,0 of 0,3 of 4,0 of 0
2005-08-06,http://ufcstats.com/fight-details/c2c000a37a89b82f,http://ufcstats.com/event-details/3f24c96753dbd9f9,2,1,Kenny Florian,Alex Karalexis,http://ufcstats.com/fighter-details/cb139171ed1b69fe,http://ufcstats.com/fighter-details/e361e5c858af6ff1,0 of 0,0 of 0,0,0,0,0,0:00,0:43,0,0,28 of 55,11 of 40,10 of 32,9 of 37,17 of 22,2 of 3,1 of 1,0 of 0,12 of 28,2 of 22,16 of 27,8 of 16,0 of 0,1 of 2
2005-08-06,http://ufcstats.com/fight-details/c2c000a37a89b82f,http://ufcstats.com/event-details/3f24c96753dbd9f9,2,2,Kenny Florian,Alex Karalexis,http://ufcstats.com/fighter-details/cb139171ed1b69fe,http://ufcstats.com/fighter-details/e361e5c858af6ff1,1 of 2,0 of 0,0,0,0,0,0:40,0:23,0,0,10 of 13,7 of 26,8 of 11,6 of 24,2 of 2,1 of 2,0 of 0,0 of 0,6 of 9,3 of 11,4 of 4,4 of 15,0 of 0,0 of 0
2005-08-06,http://ufcstats.com/fight-details/7acca0910edd7023,http://ufcstats.com/event-details/3f24c96753dbd9f9,1,1,Drew Fickett,Josh Neer,http://ufcstats.com/fighter-details/d814f5192e58fb2f,http://ufcstats.com/fighter-details/d1a1314976c50bef,2 of 3,0 of 1,1,0,0,0,1:10,0:00,0,0,1 of 3,0 of 0,0 of 2,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,0 of 1,0 of 0,1 of 1,0 of 0,0 of 1,0 of 0
